Order ID,Order Date,Customer Name,Order Type,Total Quantity,Perfume Oils Quantity,Perfume Oils Bottle Sizes,Unit Price(Perfume Oil),Body Splashes Quantity,Unit Price (Body Splashes),Boxed Perfume Quantity,Boxed Perfume(Unit Price),Total Price,Payment Method,Shipping Method,Shipping Cost,Order Status
1782,2025-01-23 00:00:00,May,Wholesale,81,68,50ml nozzle(Preorder),130.23,2,34.65,11,37.74,9400.08,Cash,Delivery,60,Complete
1783,2025-04-03 00:00:00,Edward Arroyo,Retail,5,5,50ml nozzle(Preorder),106.58,,,,,567.9,Cash,Delivery,35,Complete
1784,2025-06-28 00:00:00,Tina Walter,Wholesale,8,2,50ml nozzle(Preorder),117.76,5,20.17,1,73.65,460.02,Bank Transfer,Delivery,50,Complete
1785,2025-05-09 00:00:00,Ellen,Wholesale,118,63,6ml,17.35,22,19.76,33,54.85,3397.82,Mobile Money,Delivery,60,Complete
1786,2025-04-28 00:00:00,Iddris,Wholesale,110,32,6ml,5.65,50,34.73,28,32.14,2817.22,Cash,Delivery,,Complete
1787,2025-06-25 00:00:00,Laura Benson,Wholesale,143,57,3ml,10.82,16,29.08,70,99.33,8035.12,Bank Transfer,Delivery,,Complete
1788,2025-03-09 00:00:00,Kristine Carrillo,Wholesale,126,38,50ml,59.97,48,34.06,40,69.91,6770.14,Mobile Money,Delivery,60,Complete
1789,2025-04-18 00:00:00,Tonya Ellis,Retail,2,2,30ml,83.24,,,,,206.48,Mobile Money,Delivery,40,Complete
1790,2025-04-28 00:00:00,Kevin Johnson,Wholesale,99,51,15ml,44.36,35,25.1,13,97.82,4412.52,Cash,Pick Up,,Complete
1791,2025-01-16 00:00:00,Austin Schultz,Wholesale,104,29,6ml,7.02,50,26.71,25,56.35,2947.83,Cash,Pick Up,,Complete
1792,2025-02-18 00:00:00,Megan Hall MD,Retail,5,2,30ml,99.31,,,3,56.19,417.19,Bank Transfer,Delivery,50,Complete
1793,2025-02-18 00:00:00,Kelli Smith,Retail,6,,,,2,29,4,55.14,278.56,Cash,Pick Up,,Complete
1794,2025-04-16 00:00:00,May,Retail,3,3,3ml,9.51,,,,,78.53,Mobile Money,Delivery,50,Complete
1795,2025-05-07 00:00:00,Danielle Davis,Retail,9,5,50ml nozzle(Preorder),107.57,2,29.55,2,89.21,775.37,Bank Transfer,Delivery,,Complete
1796,2025-03-09 00:00:00,Samantha Jones,Wholesale,110,18,6ml,17.84,81,33.43,11,79.21,3900.26,Cash,Pick Up,,Complete
1797,2025-03-02 00:00:00,Karen Gomez,Retail,4,1,30ml,99.48,2,21.17,1,54.33,246.15,Bank Transfer,Delivery,50,Complete
1798,2025-06-21 00:00:00,Debra Valentine,Retail,4,,,,1,19.32,3,78.86,255.9,Cash,Pick Up,,Complete
1799,2025-06-26 00:00:00,Susan Porter,Retail,1,1,15ml,47.95,,,,,47.95,Cash,Pick Up,,Complete
1800,2025-06-12 00:00:00,Nicolas Salas,Retail,8,5,30ml,91.74,3,33.21,,,558.33,Cash,Pick Up,,Complete
1801,2025-06-02 00:00:00,Dale Wright,Wholesale,98,30,15ml,36.07,55,34.85,13,47.5,3616.35,Cash,Pick Up,,Complete
1802,2025-04-05 00:00:00,Brittney Rodriguez,Retail,2,1,15ml,36.9,,,1,40.75,77.65,Cash,Pick Up,,Complete
1803,2025-05-28 00:00:00,Kekeli,Retail,10,4,3ml,13.56,4,21.15,2,56.74,302.32,Cash,Delivery,50,Complete
1804,2025-02-04 00:00:00,Megan Alvarado,Retail,8,2,6ml,8.23,,,6,90.65,560.36,Cash,Pick Up,,Complete
1805,2025-06-16 00:00:00,Pamela Weaver,Wholesale,74,23,3ml,12.93,24,22.86,27,99.83,3541.44,Cash,Pick Up,,Complete
1806,2025-04-16 00:00:00,John Oliver,Wholesale,69,20,3ml,7.59,26,23.38,23,50.24,1915.2,Bank Transfer,Delivery,,Complete
1807,2025-04-02 00:00:00,William Prince PhD,Retail,4,,,,,,4,30.16,180.64,Bank Transfer,Delivery,60,Complete
1808,2025-03-23 00:00:00,William Moon IV,Wholesale,36,5,50ml nozzle(Preorder),105.68,23,19.57,8,95.14,1739.63,Cash,Pick Up,,Complete
1809,2025-01-13 00:00:00,Blessing,Retail,3,3,15ml,39.01,,,,,117.03,Cash,Pick Up,,Complete
1810,2025-04-26 00:00:00,Nana Akua Lawyer,Wholesale,12,11,15ml,42.44,1,31.95,,,548.79,Cash,Delivery,50,Complete
1811,2025-04-23 00:00:00,Sandra C,Retail,6,3,6ml,15.96,1,19.9,2,93.59,304.96,Mobile Money,Delivery,50,Complete
1812,2025-02-15 00:00:00,Kenneth Brown,Wholesale,12,5,50ml nozzle(Preorder),103.74,5,34.73,2,30.62,803.59,Bank Transfer,Delivery,50,Complete
1813,2025-05-27 00:00:00,Karen Fernandez,Wholesale,85,23,30ml,78.53,20,34.07,42,36.63,4106.05,Mobile Money,Delivery,80,Complete
1814,2025-02-01 00:00:00,Jennifer Parks,Wholesale,61,48,50ml,134.19,6,29.8,7,63.6,7125.12,Mobile Money,Delivery,60,Complete
1815,2025-02-17 00:00:00,Maame Yaa,Retail,6,5,50ml,149.8,,,1,40.67,789.67,Bank Transfer,Delivery,,Complete
1816,2025-02-13 00:00:00,William Wolfe,Retail,4,2,50ml nozzle(Preorder),118.68,,,2,72.31,421.98,Mobile Money,Delivery,40,Complete
1817,2025-02-03 00:00:00,Maadwoa,Wholesale,54,33,50ml,72.91,19,22.88,2,89.41,3099.57,Mobile Money,Delivery,80,Complete
1818,2025-04-28 00:00:00,Michael Smith,Retail,2,2,3ml,10.86,,,,,56.72,Bank Transfer,Delivery,35,Complete
1819,2025-01-26 00:00:00,May,Retail,10,7,50ml,152.62,,,3,87.74,1391.56,Mobile Money,Delivery,60,Complete
1820,2025-06-20 00:00:00,Afia A,Wholesale,107,12,50ml nozzle(Preorder),124.95,45,32,50,67.86,6392.4,Cash,Delivery,60,Complete
1821,2025-02-03 00:00:00,Kevin Nguyen,Retail,5,4,30ml,89.57,1,23.51,,,381.79,Cash,Pick Up,,Complete
1822,2025-03-06 00:00:00,Nana Akua Lawyer,Wholesale,42,10,3ml,10.41,32,30.82,,,1090.34,Cash,Pick Up,,Complete
1823,2025-04-01 00:00:00,Debbie Dunn,Retail,9,9,50ml nozzle(Preorder),140.78,,,,,1307.02,Bank Transfer,Delivery,40,Complete
1824,2025-01-18 00:00:00,John Austin,Retail,3,2,15ml,44.84,,,1,92.82,242.5,Mobile Money,Delivery,60,Complete
1825,2025-06-21 00:00:00,Jonathan Clark,Wholesale,142,14,30ml,79.24,69,26.36,59,35.53,5084.47,Cash,Delivery,60,Complete
1826,2025-02-14 00:00:00,Jacqueline Dickerson,Retail,2,2,6ml,8.23,,,,,56.46,Cash,Delivery,40,Complete
1827,2025-01-17 00:00:00,Christopher Anderson,Wholesale,136,73,6ml,15.25,51,30.24,12,75.29,3558.97,Cash,Pick Up,,Complete
1828,2025-01-23 00:00:00,Crystal Garcia,Retail,8,,,,5,23.41,3,68.94,358.87,Cash,Delivery,35,Complete
1829,2025-03-26 00:00:00,David Reynolds,Retail,2,,,,2,31.03,,,62.06,Cash,Pick Up,,Complete
1830,2025-04-26 00:00:00,Charles Haley,Wholesale,29,18,30ml,76.14,11,21.6,,,1608.12,Cash,Pick Up,,Complete
1831,2025-02-13 00:00:00,Robert Thompson,Retail,3,,,,3,31.66,,,129.98,Cash,Delivery,35,Complete
1832,2025-03-04 00:00:00,Dr. Samuel Holmes DDS,Wholesale,9,1,3ml,6.19,7,29.25,1,38.78,289.72,Bank Transfer,Delivery,40,Complete
1833,2025-02-25 00:00:00,Elizabeth Hart,Retail,10,6,50ml,130.99,3,25.72,1,30.62,893.72,Cash,Pick Up,,Complete
1834,2025-06-16 00:00:00,Sandra C,Retail,8,3,50ml,168.66,,,5,41.35,712.73,Cash,Pick Up,,Complete
1835,2025-06-16 00:00:00,Jennifer Vaughn,Wholesale,123,122,50ml nozzle(Preorder),107.49,1,27.02,,,13140.8,Cash,Pick Up,,Complete
1836,2025-03-21 00:00:00,Robert Woods,Retail,4,1,6ml,9.96,2,19.56,1,83.44,132.52,Cash,Pick Up,,Complete
1837,2025-03-31 00:00:00,Christabel C,Retail,3,1,6ml,8.78,,,2,36.72,132.22,Mobile Money,Delivery,50,Complete
1838,2025-05-24 00:00:00,Joanna Cook,Retail,5,2,15ml,42.2,3,30.09,,,214.67,Cash,Delivery,40,Complete
1839,2025-03-21 00:00:00,Justin Frederick,Retail,5,4,30ml,88.02,1,27.73,,,379.81,Cash,Pick Up,,Complete
1840,2025-03-26 00:00:00,Alejandro Martinez,Wholesale,113,104,30ml,86.28,3,25.25,6,99.32,9644.79,Cash,Pick Up,,Complete
1841,2025-05-25 00:00:00,Sandra C,Wholesale,96,40,6ml,13.55,44,18.64,12,81.22,2336.8,Cash,Pick Up,,Complete
1842,2025-02-27 00:00:00,Tracey Gonzalez,Wholesale,124,56,3ml,12.51,10,27.61,58,53.78,4095.9,Cash,Pick Up,,Complete
1843,2025-06-22 00:00:00,Mariah Thompson,Wholesale,100,75,50ml nozzle(Preorder),70.52,14,24.26,11,35.93,6023.87,Cash,Delivery,,Complete
1844,2025-06-06 00:00:00,Heather Nunez,Retail,4,,,,2,28.44,2,93.96,244.8,Cash,Pick Up,,Complete
1845,2025-02-26 00:00:00,Dr. Steve James,Retail,7,6,15ml,49.59,,,1,82.27,379.81,Cash,Pick Up,,Complete
1846,2025-03-08 00:00:00,Mark Thomas,Retail,2,1,30ml,91.39,,,1,71.45,162.84,Mobile Money,Delivery,,Complete
1847,2025-01-13 00:00:00,Robert Rogers,Retail,5,1,15ml,48.16,4,22.48,,,178.08,Mobile Money,Delivery,40,Complete
1848,2025-01-26 00:00:00,Laura Sweeney,Retail,3,3,50ml,140.21,,,,,420.63,Cash,Pick Up,,Complete
1849,2025-01-12 00:00:00,Christopher Perez,Wholesale,8,7,3ml,10.89,,,1,36.29,112.52,Cash,Pick Up,,Complete
1850,2025-05-30 00:00:00,Eddie Adams,Retail,9,5,15ml,44.45,1,31.33,3,54.68,417.62,Cash,Pick Up,,Complete
1851,2025-06-06 00:00:00,Ellen,Wholesale,68,1,15ml,30.2,5,25.36,62,49.92,3322.04,Bank Transfer,Delivery,70,Complete
1852,2025-03-27 00:00:00,Denise Wallace,Wholesale,13,2,15ml,26.69,11,31.24,,,397.02,Cash,Delivery,,Complete
1853,2025-06-10 00:00:00,Heidi Matthews,Retail,9,9,6ml,13.62,,,,,122.58,Cash,Pick Up,,Complete
1854,2025-04-03 00:00:00,Jennifer White,Retail,1,1,50ml,134.85,,,,,184.85,Bank Transfer,Delivery,50,Complete
1855,2025-01-13 00:00:00,Nicholas Stanley,Wholesale,72,41,30ml,63.52,25,19.23,6,95.29,3656.81,Cash,Pick Up,,Complete
1856,2025-04-28 00:00:00,Mercedes Miller,Retail,3,1,6ml,23.86,1,30.59,1,30.41,124.86,Cash,Delivery,40,Complete
1857,2025-05-10 00:00:00,Brian Brown,Retail,7,3,3ml,9.55,,,4,75.76,331.69,Cash,Pick Up,,Complete
1858,2025-02-06 00:00:00,Kimberly Johnson,Retail,9,,,,,,9,67.76,609.84,Cash,Pick Up,,Complete
1859,2025-04-23 00:00:00,Phillip Miller,Retail,7,,,,2,33.06,5,75.07,441.47,Cash,Pick Up,,Complete
1860,2025-02-11 00:00:00,Christopher Pena,Wholesale,125,33,3ml,7.6,24,32.31,68,32.21,3296.52,Mobile Money,Delivery,80,Complete
1861,2025-02-04 00:00:00,Nana Kofi B,Retail,7,6,6ml,15.62,1,23.73,,,157.45,Mobile Money,Delivery,40,Complete
1862,2025-02-28 00:00:00,Ellen Wright,Wholesale,65,1,3ml,6.18,17,24.82,47,99.39,5169.45,Mobile Money,Delivery,70,Complete
1863,2025-04-04 00:00:00,Nana Akua Lawyer,Retail,7,7,3ml,12.93,,,,,150.51,Cash,Delivery,60,Complete
1864,2025-03-05 00:00:00,Mark Anderson,Wholesale,118,109,6ml,18.71,6,28.36,3,53.01,2368.58,Cash,Pick Up,,Complete
1865,2025-02-13 00:00:00,Alyssa Alvarado,Wholesale,50,17,6ml,6.55,23,34.01,10,40.46,1378.18,Cash,Delivery,80,Complete
1866,2025-02-11 00:00:00,Erika Alvarez,Wholesale,75,16,6ml,14.73,2,25.79,57,96.15,5827.81,Cash,Delivery,60,Complete
1867,2025-06-19 00:00:00,Kimberly Nelson,Wholesale,80,6,3ml,8.76,47,32.94,27,57.78,3160.8,Cash,Pick Up,,Complete
1868,2025-04-09 00:00:00,Wayne Wolfe,Retail,2,1,15ml,47.37,1,25.04,,,122.41,Mobile Money,Delivery,50,Complete
1869,2025-03-23 00:00:00,Kyle Welch,Wholesale,143,112,50ml nozzle(Preorder),100.5,9,20.52,22,64.42,12927.92,Mobile Money,Delivery,70,Complete
1870,2025-03-05 00:00:00,Kristy Mills,Retail,7,6,50ml nozzle(Preorder),112.74,1,26.62,,,743.06,Cash,Delivery,40,Complete
1871,2025-05-12 00:00:00,Emily Reed,Retail,10,1,3ml,8.21,2,19.46,7,31.39,266.86,Cash,Pick Up,,Complete
1872,2025-05-05 00:00:00,Blessing,Retail,10,,,,10,33.58,,,395.8,Mobile Money,Delivery,60,Complete
1873,2025-02-15 00:00:00,Regina Ramos,Wholesale,63,19,3ml,10.01,22,28.53,22,46.13,1832.71,Cash,Pick Up,,Complete
1874,2025-03-05 00:00:00,David Torres,Wholesale,132,26,6ml,8,22,26.37,84,55.92,5485.42,Cash,Pick Up,,Complete
1875,2025-04-07 00:00:00,Robert Charles,Retail,3,1,15ml,47.86,,,2,38.78,185.42,Mobile Money,Delivery,60,Complete
1876,2025-02-21 00:00:00,John Smith,Retail,10,10,6ml,23.45,,,,,234.5,Mobile Money,Delivery,,Complete
1877,2025-01-04 00:00:00,Theresa Woods,Retail,5,3,15ml,42.53,,,2,65.34,258.27,Cash,Pick Up,,Complete
1878,2025-01-19 00:00:00,Jeffrey Carter,Wholesale,48,,,,23,28.44,25,55.18,2033.62,Cash,Pick Up,,Complete
1879,2025-04-20 00:00:00,Adam Brooks,Retail,4,3,15ml,44.36,1,33.36,,,166.44,Cash,Pick Up,,Complete
1880,2025-03-23 00:00:00,Justin Foster,Wholesale,46,38,30ml,63.93,5,21.14,3,94.33,2818.03,Cash,Pick Up,,Complete
1881,2025-02-04 00:00:00,Omar Price,Wholesale,97,72,3ml,8.58,4,33.06,21,53.15,1936.15,Bank Transfer,Delivery,70,Complete
1882,2025-02-25 00:00:00,Blessing,Wholesale,44,37,3ml,5.64,4,33.71,3,96.76,633.8,Cash,Pick Up,,Complete
1883,2025-06-21 00:00:00,Munira,Retail,6,6,6ml,15.41,,,,,92.46,Cash,Pick Up,,Complete
1884,2025-04-07 00:00:00,Dennis Henderson,Wholesale,110,22,50ml nozzle(Preorder),89.28,79,30.99,9,40.95,4780.92,Cash,Pick Up,,Complete
1885,2025-05-27 00:00:00,Bob,Wholesale,147,86,6ml,9.06,6,19.82,55,75.14,5090.78,Cash,Delivery,60,Complete
1886,2025-03-17 00:00:00,Phillip Kent,Wholesale,46,4,3ml,6.54,41,20.58,1,96.38,1016.32,Cash,Delivery,50,Complete
1887,2025-01-03 00:00:00,Melinda Mitchell,Wholesale,101,68,30ml,74.48,9,27.11,24,99.38,7693.75,Cash,Pick Up,,Complete
1888,2025-04-10 00:00:00,Munira,Wholesale,141,83,50ml,108.11,16,24.62,42,99.2,13593.45,Mobile Money,Delivery,60,Complete
1889,2025-04-10 00:00:00,Christabel C,Retail,8,8,6ml,22.14,,,,,177.12,Cash,Pick Up,,Complete
1890,2025-06-18 00:00:00,Rhonda Gutierrez,Retail,7,4,50ml,119.18,,,3,37.31,588.65,Cash,Pick Up,,Complete
1891,2025-02-11 00:00:00,Maame Yaa,Wholesale,117,103,6ml,6.87,2,21.11,12,50.01,1409.95,Cash,Delivery,60,Complete
1892,2025-06-07 00:00:00,Catherine Roberts,Wholesale,34,18,50ml,144.95,15,27.66,1,90.05,3164.05,Cash,Delivery,50,Complete
1893,2025-02-20 00:00:00,Lisa Nelson,Retail,10,9,50ml,142.16,1,19.64,,,1299.08,Bank Transfer,Delivery,,Complete
1894,2025-03-31 00:00:00,Nana Kofi B,Wholesale,20,7,30ml,69.93,6,30.54,7,81.65,1294.3,Mobile Money,Delivery,50,Complete
1895,2025-03-11 00:00:00,Chelsea Smith,Wholesale,144,86,50ml,94.41,12,32.84,46,28.28,9894.22,Mobile Money,Delivery,80,Complete
1896,2025-06-07 00:00:00,Joseph Lopez,Wholesale,146,,,,90,27.4,56,39.65,4686.4,Cash,Pick Up,,Complete
1897,2025-03-04 00:00:00,Munira,Wholesale,21,14,50ml,123.66,6,20.79,1,60.93,1916.91,Cash,Pick Up,,Complete
1898,2025-04-15 00:00:00,Derrick Espinoza,Wholesale,148,52,50ml,142.62,64,29.44,32,91.56,12300.32,Cash,Delivery,70,Complete
1899,2025-02-15 00:00:00,Crystal Hernandez,Wholesale,135,86,3ml,12.51,40,34.38,9,93.74,3294.72,Cash,Pick Up,,Complete
1900,2025-05-10 00:00:00,Glenn Collins DDS,Wholesale,69,55,15ml,44.29,8,19.85,6,98.07,3253.17,Bank Transfer,Delivery,70,Complete
1901,2025-02-17 00:00:00,Mrs. Raven Rivera DVM,Wholesale,63,19,50ml nozzle(Preorder),105.14,6,26.64,38,97.9,5877.7,Cash,Pick Up,,Complete
1902,2025-05-04 00:00:00,Amy Rowe,Wholesale,141,122,50ml nozzle(Preorder),130.96,10,30.52,9,78.42,16988.1,Cash,Pick Up,,Complete
1903,2025-03-05 00:00:00,John Lee,Wholesale,17,13,50ml,72.2,2,28.79,2,95.27,1186.72,Cash,Delivery,,Complete
1904,2025-06-01 00:00:00,Ruth Clayton,Wholesale,125,77,30ml,59.97,28,33.61,20,78.03,7119.37,Cash,Pick Up,,Complete
1905,2025-04-05 00:00:00,Randy Wright,Wholesale,144,76,50ml nozzle(Preorder),102.34,44,30.49,24,29.2,9820.2,Cash,Delivery,,Complete
1906,2025-04-25 00:00:00,Jessica Rojas,Retail,9,6,50ml,158.29,1,27.77,2,34.78,1047.07,Cash,Pick Up,,Complete
1907,2025-03-18 00:00:00,Joel Wise,Wholesale,93,41,50ml,82.46,14,25.4,38,73.83,6542,Cash,Pick Up,,Complete
1908,2025-01-17 00:00:00,Vickie Kennedy,Wholesale,119,34,30ml,60.85,80,28.49,5,58.46,4640.4,Cash,Pick Up,,Complete
1909,2025-03-20 00:00:00,Emily Morris,Retail,8,,,,8,18.07,,,144.56,Cash,Pick Up,,Complete
1910,2025-03-12 00:00:00,Amanda Pineda,Retail,5,4,50ml nozzle(Preorder),130.89,1,27.71,,,551.27,Cash,Pick Up,,Complete
1911,2025-02-22 00:00:00,Christabel C,Wholesale,135,77,30ml,71.71,7,22.91,51,61,8793.04,Cash,Pick Up,,Complete
1912,2025-01-03 00:00:00,Dawn Little,Wholesale,103,37,15ml,30.45,3,18.17,63,71.55,5688.81,Cash,Pick Up,,Complete
1913,2025-05-22 00:00:00,Stephen Boyer,Wholesale,36,2,30ml,60.74,10,25.8,24,56.56,1736.92,Cash,Pick Up,,Complete
1914,2025-05-23 00:00:00,Brian Chen,Wholesale,10,8,15ml,35.46,,,2,46.19,416.06,Mobile Money,Delivery,40,Complete
1915,2025-03-09 00:00:00,Christopher Hill,Wholesale,16,10,15ml,38.17,3,27.19,3,45.06,598.45,Cash,Pick Up,,Complete
1916,2025-01-04 00:00:00,Richard Smith,Wholesale,147,88,6ml,5.85,26,33.73,33,60.19,3378.05,Cash,Pick Up,,Complete
1917,2025-06-15 00:00:00,Nana Akua Lawyer,Wholesale,94,92,50ml nozzle(Preorder),96.21,1,28.07,1,90.6,8969.99,Cash,Pick Up,,Complete
1918,2025-05-19 00:00:00,Richard Alvarez,Retail,7,4,50ml,103.5,,,3,68.7,620.1,Cash,Pick Up,,Complete
1919,2025-05-01 00:00:00,Jacqueline Davis,Retail,7,7,50ml,148.51,,,,,1074.57,Bank Transfer,Delivery,35,Complete
1920,2025-03-19 00:00:00,Zoe,Wholesale,34,13,15ml,42.72,13,20.09,8,44.63,1173.57,Cash,Pick Up,,Complete
1921,2025-04-19 00:00:00,Brandon Montgomery,Retail,3,,,,3,26.23,,,78.69,Cash,Pick Up,,Complete
1922,2025-03-30 00:00:00,Yolanda Garrett,Retail,6,1,3ml,10.15,2,31.39,3,37.08,184.17,Cash,Pick Up,,Complete
1923,2025-03-26 00:00:00,Matthew Miles,Retail,8,2,30ml,95.36,2,21.13,4,89.57,591.26,Mobile Money,Delivery,,Complete
1924,2025-03-19 00:00:00,Beth Hall,Retail,8,,,,4,26.48,4,62.59,356.28,Cash,Pick Up,,Complete
1925,2025-03-22 00:00:00,Dr. Nicole Trujillo,Retail,6,4,50ml,119.34,,,2,40.29,557.94,Mobile Money,Delivery,,Complete
1926,2025-03-05 00:00:00,Amanda,Wholesale,79,42,6ml,7.32,22,29.93,15,90.05,2376.65,Bank Transfer,Delivery,60,Complete
1927,2025-06-12 00:00:00,Corey Norris,Wholesale,29,29,50ml nozzle(Preorder),120.64,,,,,3498.56,Mobile Money,Delivery,,Complete
1928,2025-05-23 00:00:00,Chad Roach,Retail,3,3,50ml,137.83,,,,,413.49,Cash,Delivery,,Complete
1929,2025-02-05 00:00:00,Mr. Edward Terry,Retail,9,5,6ml,17.94,1,23.19,3,77.05,344.04,Cash,Pick Up,,Complete
1930,2025-01-15 00:00:00,Cody Bailey,Retail,2,1,50ml,109.49,,,1,54.51,224,Mobile Money,Delivery,60,Complete
1931,2025-05-01 00:00:00,Denise Guerra,Wholesale,141,12,15ml,36.79,92,22.39,37,60.7,4747.26,Cash,Pick Up,,Complete
1932,2025-01-29 00:00:00,Kristen Jones,Retail,4,2,15ml,41.58,,,2,66.08,215.32,Cash,Pick Up,,Complete
1933,2025-06-04 00:00:00,Edward Baker,Retail,2,1,50ml nozzle(Preorder),140.29,1,27.71,,,218,Cash,Delivery,50,Complete
1934,2025-01-22 00:00:00,Aaron Little,Retail,4,3,6ml,11.32,,,1,66.15,100.11,Cash,Pick Up,,Complete
1935,2025-05-17 00:00:00,Cody Smith,Wholesale,57,15,50ml,145.09,41,34.67,1,58.75,3656.57,Bank Transfer,Delivery,,Complete
1936,2025-02-17 00:00:00,Patty Allen,Wholesale,96,22,50ml,102.1,61,18.16,13,87.56,4492.24,Cash,Pick Up,,Complete
1937,2025-02-27 00:00:00,Mary Ryan,Wholesale,86,23,30ml,79.51,15,24.95,48,87.88,6501.22,Bank Transfer,Delivery,80,Complete
1938,2025-05-08 00:00:00,Joseph Jimenez,Wholesale,31,6,30ml,79.31,11,21.2,14,48.1,1382.46,Cash,Pick Up,,Complete
1939,2025-05-31 00:00:00,Akorfa,Retail,7,2,30ml,91.78,4,19.11,1,50.35,370.35,Mobile Money,Delivery,60,Complete
1940,2025-01-13 00:00:00,Lisa Morris,Retail,7,6,15ml,35.79,1,27.99,,,277.73,Mobile Money,Delivery,35,Complete
1941,2025-02-11 00:00:00,Ashley Mills,Retail,8,3,3ml,11.34,4,21.98,1,95.04,216.98,Cash,Pick Up,,Complete
1942,2025-06-08 00:00:00,Amanda,Retail,9,4,6ml,19.06,2,24.63,3,81,368.5,Cash,Pick Up,,Complete
1943,2025-03-26 00:00:00,Russell Anderson,Retail,10,5,6ml,17.54,3,32.91,2,87.32,361.07,Cash,Pick Up,,Complete
1944,2025-05-18 00:00:00,Christina Washington,Retail,9,2,50ml,84.62,1,20.44,6,59.76,548.24,Cash,Pick Up,,Complete
1945,2025-03-26 00:00:00,Kenneth Huff,Wholesale,41,19,50ml,74.19,16,28.34,6,89.91,2462.51,Mobile Money,Delivery,60,Complete
1946,2025-02-10 00:00:00,Kelly Miles,Retail,5,2,15ml,46.92,,,3,42.84,222.36,Cash,Pick Up,,Complete
1947,2025-04-22 00:00:00,Jacob Obrien,Retail,9,1,6ml,20.34,1,28.85,7,43.11,350.96,Cash,Pick Up,,Complete
1948,2025-03-28 00:00:00,Timothy Clark,Wholesale,26,18,50ml,151.65,3,26.36,5,66.79,3142.73,Cash,Pick Up,,Complete
1949,2025-04-19 00:00:00,Steve Miller PhD,Wholesale,48,6,30ml,75.62,28,24.3,14,38.64,1675.08,Cash,Pick Up,,Complete
1950,2025-01-04 00:00:00,Justin Hurley,Wholesale,101,11,50ml nozzle(Preorder),90.35,80,26.58,10,82.06,3940.85,Cash,Pick Up,,Complete
1951,2025-01-03 00:00:00,Jacob Erickson,Retail,4,1,3ml,13.02,3,20.07,,,73.23,Mobile Money,Delivery,,Complete
1952,2025-01-11 00:00:00,Deborah Williams,Wholesale,127,78,50ml nozzle(Preorder),126.3,8,23.94,41,45.52,11909.24,Cash,Pick Up,,Complete
1953,2025-02-24 00:00:00,Eric Blackburn,Retail,9,1,50ml nozzle(Preorder),106.15,8,22.82,,,328.71,Cash,Delivery,40,Complete
1954,2025-02-05 00:00:00,Anne Hardy,Wholesale,108,8,50ml nozzle(Preorder),121.68,43,27.03,57,42.81,4575.9,Cash,Pick Up,,Complete
1955,2025-03-03 00:00:00,Chelsey Fox,Wholesale,61,44,50ml,125.9,11,24.82,6,45.66,6086.58,Cash,Pick Up,,Complete
1956,2025-01-24 00:00:00,Mario White,Wholesale,7,5,15ml,44.5,2,34.6,,,291.7,Cash,Pick Up,,Complete
1957,2025-03-03 00:00:00,Jennifer Garcia,Retail,8,3,50ml nozzle(Preorder),116.72,,,5,55.78,629.06,Cash,Pick Up,,Complete
1958,2025-03-03 00:00:00,Heather Ellis,Wholesale,97,44,3ml,5.9,50,22.93,3,56.29,1644.97,Bank Transfer,Delivery,70,Complete
1959,2025-04-15 00:00:00,Sonya Jackson,Wholesale,122,3,6ml,14.81,109,25.17,10,83.13,3619.26,Cash,Pick Up,,Complete
1960,2025-01-18 00:00:00,Ella A,Retail,3,,,,3,31.72,,,95.16,Cash,Pick Up,,Complete
1961,2025-03-24 00:00:00,James Morgan,Retail,2,,,,,,2,72.89,145.78,Cash,Pick Up,,Complete
1962,2025-06-21 00:00:00,Zachary Ramos,Wholesale,91,68,15ml,32.9,20,22.52,3,98.22,3042.26,Mobile Money,Delivery,60,Complete
1963,2025-03-09 00:00:00,Ethan Frey,Wholesale,40,31,3ml,7.27,3,26.27,6,43.01,562.24,Mobile Money,Delivery,,Complete
1964,2025-05-28 00:00:00,Jacob Duran,Retail,8,1,50ml,108.53,3,21.59,4,29.56,291.54,Cash,Pick Up,,Complete
1965,2025-02-14 00:00:00,Nicholas Franklin,Retail,8,6,50ml nozzle(Preorder),137.81,1,33.6,1,89.94,950.4,Mobile Money,Delivery,,Complete
1966,2025-04-27 00:00:00,Cindy Cannon,Retail,10,8,15ml,48.07,1,30.82,1,53.24,518.62,Bank Transfer,Delivery,50,Complete
1967,2025-03-11 00:00:00,Akorfa,Wholesale,122,34,3ml,10.47,25,25.22,63,67.8,5317.88,Cash,Delivery,60,Complete
1968,2025-02-22 00:00:00,Dawn Nixon,Wholesale,57,19,50ml,104.88,13,26.89,25,32.68,3159.29,Cash,Pick Up,,Complete
1969,2025-04-26 00:00:00,James Barber,Retail,6,4,50ml nozzle(Preorder),111.7,,,2,57.14,561.08,Cash,Pick Up,,Complete
1970,2025-01-06 00:00:00,Bob,Wholesale,65,1,50ml,144.57,1,34.02,63,53.14,3526.41,Cash,Pick Up,,Complete
1971,2025-01-22 00:00:00,Ellen,Retail,3,2,6ml,24.49,1,33.71,,,122.69,Mobile Money,Delivery,40,Complete
1972,2025-06-26 00:00:00,Ms. Kelly Holder,Retail,8,7,3ml,9.29,,,1,48.12,148.15,Bank Transfer,Delivery,35,Complete
